customer_id,segment,tier,RFM_Score,RFM_Sum,total_revenue,total_profit,total_orders,total_quantity,first_order,last_order,avg_order_value,avg_profit_per_order,customer_priority,engagement_strategy
21200354,At Risk,Bronze,112,4,5990,4847.3,1,2,2025-04-24,2025-04-24,5990.0,4847.3,Критические,"Восстановительные кампании, опросы"
42373022,New Customers,Silver,412,7,5500,5087.0,1,2,2025-08-14,2025-08-14,5500.0,5087.0,Новые,"Приветственная программа, обучение"
95405398,New Customers,Gold,522,9,6300,8508.0,3,8,2025-05-08,2025-09-16,2100.0,2836.0,Новые,"Приветственная программа, обучение"
40509576,High Value New Customers,Gold,514,10,14360,27478.8,2,6,2025-04-19,2025-09-12,7180.0,13739.4,Растущие,"VIP обслуживание, персональный менеджер"
95925500,Potential Loyalists,Silver,312,6,5100,13770.0,1,4,2025-08-05,2025-08-05,5100.0,13770.0,Растущие,Персонализированные рекомендации
70540068,113,Bronze,113,5,9560,17491.0,2,6,2025-03-12,2025-03-27,4780.0,8745.5,Другие,Стандартный маркетинг
51675683,113,Bronze,113,5,12000,11114.0,2,4,2025-01-05,2025-02-10,6000.0,5557.0,Другие,Стандартный маркетинг
67674825,About To Sleep,Silver,223,7,10140,13545.0,3,8,2025-01-08,2025-06-05,3380.0,4515.0,Рисковые,"Срочные акции, напоминания"
31910726,At Risk,Bronze,112,4,5700,5198.0,1,2,2025-02-04,2025-02-04,5700.0,5198.0,Критические,"Восстановительные кампании, опросы"
10052142,At Risk,Bronze,111,3,2880,7287.2,1,4,2025-04-02,2025-04-02,2880.0,7287.2,Критические,"Восстановительные кампании, опросы"
33947909,High Value New Customers,Gold,424,10,18000,27754.0,3,8,2025-03-04,2025-08-16,6000.0,9251.333333333334,Растущие,"VIP обслуживание, персональный менеджер"
11146662,At Risk,Bronze,111,3,2000,1235.0,2,4,2025-01-08,2025-03-27,1000.0,617.5,Критические,"Восстановительные кампании, опросы"
54599649,At Risk,Bronze,112,4,7380,19664.0,1,4,2025-01-13,2025-01-13,7380.0,19664.0,Критические,"Восстановительные кампании, опросы"
13391135,At Risk,Bronze,112,4,6980,12120.1,2,6,2025-04-06,2025-04-24,3490.0,6060.05,Критические,"Восстановительные кампании, опросы"
67418195,324,Gold,324,9,16140,31545.4,3,9,2025-05-01,2025-08-04,5380.0,10515.133333333333,Другие,Стандартный маркетинг
36659027,Potential Loyalists,Silver,312,6,5300,4840.0,1,2,2025-07-20,2025-07-20,5300.0,4840.0,Растущие,Персонализированные рекомендации
87335782,Potential Loyalists,Silver,312,6,7990,15431.9,1,3,2025-07-07,2025-07-07,7990.0,15431.9,Растущие,Персонализированные рекомендации
63266145,New Customers,Silver,411,6,1950,1247.0,1,2,2025-08-11,2025-08-11,1950.0,1247.0,Новые,"Приветственная программа, обучение"
70591490,Potential Loyalists,Silver,312,6,7000,6836.0,2,4,2025-01-03,2025-07-23,3500.0,3418.0,Растущие,Персонализированные рекомендации
69561939,At Risk,Bronze,112,4,6180,7196.0,1,2,2025-01-15,2025-01-15,6180.0,7196.0,Критические,"Восстановительные кампании, опросы"
91669332,113,Bronze,113,5,11990,12501.1,1,2,2025-04-03,2025-04-03,11990.0,12501.1,Другие,Стандартный маркетинг
99733880,At Risk,Bronze,111,3,2980,2291.0,1,2,2025-03-08,2025-03-08,2980.0,2291.0,Критические,"Восстановительные кампании, опросы"
81808188,At Risk,Bronze,112,4,5980,16541.2,1,4,2025-02-17,2025-02-17,5980.0,16541.2,Критические,"Восстановительные кампании, опросы"
57412404,Potential Loyalists,Silver,313,7,9400,20770.0,2,7,2025-01-07,2025-07-31,4700.0,10385.0,Растущие,Персонализированные рекомендации
36508832,New Customers,Silver,512,8,5780,9202.3,2,6,2025-02-14,2025-09-22,2890.0,4601.15,Новые,"Приветственная программа, обучение"
96348851,High Value New Customers,Gold,415,10,22200,40114.0,2,6,2025-08-16,2025-08-26,11100.0,20057.0,Растущие,"VIP обслуживание, персональный менеджер"
85674888,At Risk,Bronze,211,4,1550,1163.0,1,2,2025-06-28,2025-06-28,1550.0,1163.0,Критические,"Восстановительные кампании, опросы"
26878119,Cannot Lose Them,Silver,224,8,12540,11659.4,3,6,2025-05-22,2025-06-18,4180.0,3886.4666666666667,Критические,"Персональные обращения, специальные условия"
28202461,New Customers,Silver,413,8,9960,6091.8,2,3,2025-04-24,2025-08-28,4980.0,3045.9,Новые,"Приветственная программа, обучение"
10769708,At Risk,Bronze,212,5,5580,9714.4,1,3,2025-06-10,2025-06-10,5580.0,9714.4,Критические,"Восстановительные кампании, опросы"
62735299,Cannot Lose Them,Silver,114,6,13960,12906.8,2,4,2025-03-06,2025-04-29,6980.0,6453.4,Критические,"Персональные обращения, специальные условия"
30512809,Potential Loyalists,Silver,312,6,5380,2024.5,2,3,2025-08-02,2025-08-05,2690.0,1012.25,Растущие,Персонализированные рекомендации
14809114,At Risk,Bronze,211,4,2980,1913.2,1,2,2025-06-04,2025-06-04,2980.0,1913.2,Критические,"Восстановительные кампании, опросы"
93873429,New Customers,Gold,513,9,12000,18266.0,2,5,2025-05-19,2025-09-15,6000.0,9133.0,Новые,"Приветственная программа, обучение"
73450118,At Risk,Bronze,111,3,4980,665.2,1,1,2025-05-01,2025-05-01,4980.0,665.2,Критические,"Восстановительные кампании, опросы"
37600233,At Risk,Bronze,111,3,1960,359.6,2,3,2025-04-10,2025-04-16,980.0,179.8,Критические,"Восстановительные кампании, опросы"
55667150,213,Silver,213,6,11160,27617.2,2,8,2025-03-25,2025-05-21,5580.0,13808.6,Другие,Стандартный маркетинг
33858877,At Risk,Bronze,112,4,6990,246.3,1,1,2025-01-13,2025-01-13,6990.0,246.3,Критические,"Восстановительные кампании, опросы"
38203618,New Customers,Silver,412,7,5980,15918.4,1,4,2025-08-29,2025-08-29,5980.0,15918.4,Новые,"Приветственная программа, обучение"
58217246,At Risk,Bronze,112,4,6580,10593.4,1,3,2025-03-06,2025-03-06,6580.0,10593.4,Критические,"Восстановительные кампании, опросы"
49463647,Cannot Lose Them,Silver,115,7,22200,40606.0,2,6,2025-02-06,2025-03-16,11100.0,20303.0,Критические,"Персональные обращения, специальные условия"
79641918,Potential Loyalists,Silver,313,7,12000,20909.0,2,6,2025-06-04,2025-08-03,6000.0,10454.5,Растущие,Персонализированные рекомендации
87897147,Potential Loyalists,Silver,312,6,5560,6992.4,2,5,2025-02-08,2025-07-10,2780.0,3496.2,Растущие,Персонализированные рекомендации
88973076,Potential Loyalists,Silver,313,7,11732,11901.2,1,4,2025-07-23,2025-07-23,11732.0,11901.2,Растущие,Персонализированные рекомендации
75824696,Potential Loyalists,Silver,312,6,7580,12161.8,1,3,2025-07-13,2025-07-13,7580.0,12161.8,Растущие,Персонализированные рекомендации
21410336,At Risk,Bronze,111,3,2780,4855.2,1,3,2025-02-27,2025-02-27,2780.0,4855.2,Критические,"Восстановительные кампании, опросы"
37316597,Potential Loyalists,Bronze,311,5,3180,5276.2,1,3,2025-08-09,2025-08-09,3180.0,5276.2,Растущие,Персонализированные рекомендации
89828981,New Customers,Silver,511,7,3780,3638.1,2,4,2025-05-26,2025-09-23,1890.0,1819.05,Новые,"Приветственная программа, обучение"
72010900,At Risk,Bronze,112,4,5980,5608.6,1,2,2025-03-07,2025-03-07,5980.0,5608.6,Критические,"Восстановительные кампании, опросы"
53363052,At Risk,Bronze,212,5,7180,761.2,1,1,2025-06-03,2025-06-03,7180.0,761.2,Критические,"Восстановительные кампании, опросы"
84491869,At Risk,Bronze,212,5,6200,7927.0,2,5,2025-02-27,2025-06-29,3100.0,3963.5,Критические,"Восстановительные кампании, опросы"
93887738,At Risk,Bronze,211,4,3490,3135.9,1,2,2025-05-20,2025-05-20,3490.0,3135.9,Критические,"Восстановительные кампании, опросы"
62243407,New Customers,Silver,412,7,6180,5888.6,1,2,2025-08-31,2025-08-31,6180.0,5888.6,Новые,"Приветственная программа, обучение"
18952810,High Value New Customers,Gold,415,10,22200,39479.0,2,6,2025-06-23,2025-09-03,11100.0,19739.5,Растущие,"VIP обслуживание, персональный менеджер"
64330327,At Risk,Bronze,111,3,3100,229.0,1,1,2025-03-17,2025-03-17,3100.0,229.0,Критические,"Восстановительные кампании, опросы"
52075157,324,Gold,324,9,21540,17216.6,3,5,2025-04-16,2025-07-09,7180.0,5738.866666666666,Другие,Стандартный маркетинг
19979580,At Risk,Bronze,112,4,6490,18681.4,1,4,2025-04-03,2025-04-03,6490.0,18681.4,Критические,"Восстановительные кампании, опросы"
75673901,314,Silver,314,8,17980,18146.8,2,4,2025-06-07,2025-07-10,8990.0,9073.4,Другие,Стандартный маркетинг
77990161,At Risk,Bronze,111,3,1460,-176.0,1,1,2025-04-05,2025-04-05,1460.0,-176.0,Критические,"Восстановительные кампании, опросы"
26726668,Potential Loyalists,Silver,312,6,6360,10199.0,2,6,2025-04-24,2025-07-05,3180.0,5099.5,Растущие,Персонализированные рекомендации
67982365,113,Bronze,113,5,10200,16734.0,2,6,2025-01-08,2025-03-27,5100.0,8367.0,Другие,Стандартный маркетинг
77043917,New Customers,Silver,413,8,11100,28223.0,1,4,2025-08-14,2025-08-14,11100.0,28223.0,Новые,"Приветственная программа, обучение"
84347936,New Customers,Silver,512,8,6360,10568.0,2,6,2025-06-26,2025-09-14,3180.0,5284.0,Новые,"Приветственная программа, обучение"
42232730,High Value New Customers,Gold,415,10,21560,28114.4,2,5,2025-01-01,2025-08-18,10780.0,14057.2,Растущие,"VIP обслуживание, персональный менеджер"
77758278,213,Silver,213,6,9100,15980.0,1,3,2025-06-16,2025-06-16,9100.0,15980.0,Другие,Стандартный маркетинг
22258405,Potential Loyalists,Silver,323,8,10470,21741.0,3,10,2025-04-18,2025-07-25,3490.0,7247.0,Растущие,Персонализированные рекомендации
11854043,At Risk,Bronze,211,4,1900,5318.0,1,4,2025-06-19,2025-06-19,1900.0,5318.0,Критические,"Восстановительные кампании, опросы"
56099077,At Risk,Bronze,211,4,1040,634.0,1,2,2025-05-11,2025-05-11,1040.0,634.0,Критические,"Восстановительные кампании, опросы"
28647941,Potential Loyalists,Bronze,311,5,1390,163.4,1,1,2025-07-22,2025-07-22,1390.0,163.4,Растущие,Персонализированные рекомендации
77792184,At Risk,Bronze,111,3,2580,3963.4,1,3,2025-03-14,2025-03-14,2580.0,3963.4,Критические,"Восстановительные кампании, опросы"
29540923,High Value New Customers,Gold,524,11,20720,32965.8,4,11,2025-05-13,2025-09-08,5180.0,8241.45,Растущие,"VIP обслуживание, персональный менеджер"
79115313,Potential Loyalists,Bronze,311,5,4980,14122.8,1,4,2025-07-29,2025-07-29,4980.0,14122.8,Растущие,Персонализированные рекомендации
91592163,At Risk,Bronze,111,3,2580,84.0,1,1,2025-01-23,2025-01-23,2580.0,84.0,Критические,"Восстановительные кампании, опросы"
97043253,New Customers,Gold,423,9,9300,10892.0,3,7,2025-02-16,2025-08-28,3100.0,3630.6666666666665,Новые,"Приветственная программа, обучение"
42826695,At Risk,Bronze,112,4,7990,7920.5,1,2,2025-04-26,2025-04-26,7990.0,7920.5,Критические,"Восстановительные кампании, опросы"
42464834,At Risk,Bronze,212,5,6800,9264.0,2,5,2025-02-07,2025-06-14,3400.0,4632.0,Критические,"Восстановительные кампании, опросы"
82137556,At Risk,Bronze,112,4,5990,-213.2,1,1,2025-02-22,2025-02-22,5990.0,-213.2,Критические,"Восстановительные кампании, опросы"
26483342,Cannot Lose Them,Silver,224,8,14940,14107.4,3,6,2025-05-05,2025-06-11,4980.0,4702.466666666666,Критические,"Персональные обращения, специальные условия"
12197069,At Risk,Bronze,112,4,6380,732.4,1,1,2025-03-04,2025-03-04,6380.0,732.4,Критические,"Восстановительные кампании, опросы"
24499014,New Customers,Gold,523,10,9540,11450.2,3,7,2025-01-06,2025-09-22,3180.0,3816.7333333333336,Новые,"Приветственная программа, обучение"
87769242,At Risk,Bronze,111,3,3590,6219.1,1,3,2025-04-06,2025-04-06,3590.0,6219.1,Критические,"Восстановительные кампании, опросы"
31965024,Potential Loyalists,Silver,312,6,6980,-37.0,1,1,2025-08-07,2025-08-07,6980.0,-37.0,Растущие,Персонализированные рекомендации
77148972,At Risk,Bronze,112,4,7380,19920.2,1,4,2025-01-08,2025-01-08,7380.0,19920.2,Критические,"Восстановительные кампании, опросы"
94113201,New Customers,Silver,512,8,6180,9975.8,1,3,2025-09-24,2025-09-24,6180.0,9975.8,Новые,"Приветственная программа, обучение"
35905708,At Risk,Bronze,212,5,5500,8720.0,1,3,2025-06-04,2025-06-04,5500.0,8720.0,Критические,"Восстановительные кампании, опросы"
40968458,At Risk,Bronze,111,3,4980,9832.0,1,3,2025-02-02,2025-02-02,4980.0,9832.0,Критические,"Восстановительные кампании, опросы"
46518137,At Risk,Bronze,211,4,1560,2439.6,1,3,2025-05-27,2025-05-27,1560.0,2439.6,Критические,"Восстановительные кампании, опросы"
12743240,At Risk,Bronze,111,3,2490,4218.0,1,3,2025-02-27,2025-02-27,2490.0,4218.0,Критические,"Восстановительные кампании, опросы"
31302298,213,Silver,213,6,9960,20645.2,2,7,2025-02-28,2025-05-28,4980.0,10322.6,Другие,Стандартный маркетинг
18893470,At Risk,Bronze,111,3,2780,7427.4,1,4,2025-01-09,2025-01-09,2780.0,7427.4,Критические,"Восстановительные кампании, опросы"
22878176,Cannot Lose Them,Silver,114,6,13160,35912.4,2,8,2025-02-03,2025-02-08,6580.0,17956.2,Критические,"Персональные обращения, специальные условия"
46916967,New Customers,Silver,511,7,2490,6628.5,1,4,2025-09-28,2025-09-28,2490.0,6628.5,Новые,"Приветственная программа, обучение"
28393426,Potential Loyalists,Bronze,311,5,2490,-384.1,1,1,2025-07-28,2025-07-28,2490.0,-384.1,Растущие,Персонализированные рекомендации
21090709,At Risk,Bronze,211,4,1540,1338.6,1,2,2025-05-13,2025-05-13,1540.0,1338.6,Критические,"Восстановительные кампании, опросы"
54066848,213,Silver,213,6,9180,-236.2,1,1,2025-05-10,2025-05-10,9180.0,-236.2,Другие,Стандартный маркетинг
35771482,At Risk,Bronze,112,4,6638,6161.62,1,2,2025-04-09,2025-04-09,6638.0,6161.62,Критические,"Восстановительные кампании, опросы"
94632310,At Risk,Bronze,111,3,1160,32.4,1,1,2025-03-24,2025-03-24,1160.0,32.4,Критические,"Восстановительные кампании, опросы"
65123860,At Risk,Bronze,211,4,3490,9144.9,1,4,2025-06-23,2025-06-23,3490.0,9144.9,Критические,"Восстановительные кампании, опросы"
21286645,At Risk,Bronze,211,4,2200,5552.0,1,4,2025-05-16,2025-05-16,2200.0,5552.0,Критические,"Восстановительные кампании, опросы"
13393820,At Risk,Bronze,212,5,5180,9673.6,1,3,2025-05-28,2025-05-28,5180.0,9673.6,Критические,"Восстановительные кампании, опросы"
31270055,At Risk,Bronze,112,4,7180,-91.2,1,1,2025-03-21,2025-03-21,7180.0,-91.2,Критические,"Восстановительные кампании, опросы"
94780184,At Risk,Bronze,111,3,2900,2259.0,1,2,2025-01-08,2025-01-08,2900.0,2259.0,Критические,"Восстановительные кампании, опросы"
14955118,At Risk,Bronze,111,3,3450,5892.5,1,3,2025-02-10,2025-02-10,3450.0,5892.5,Критические,"Восстановительные кампании, опросы"
28559790,At Risk,Bronze,111,3,2700,559.0,1,1,2025-02-21,2025-02-21,2700.0,559.0,Критические,"Восстановительные кампании, опросы"
93597618,At Risk,Bronze,212,5,5648,295.72,1,1,2025-06-14,2025-06-14,5648.0,295.72,Критические,"Восстановительные кампании, опросы"
39705473,Potential Loyalists,Silver,312,6,5300,13322.0,1,4,2025-07-16,2025-07-16,5300.0,13322.0,Растущие,Персонализированные рекомендации
64670295,At Risk,Bronze,111,3,4980,13334.8,1,4,2025-01-06,2025-01-06,4980.0,13334.8,Критические,"Восстановительные кампании, опросы"
69940113,New Customers,Silver,411,6,4980,4493.0,1,2,2025-08-15,2025-08-15,4980.0,4493.0,Новые,"Приветственная программа, обучение"
58452083,Potential Loyalists,Bronze,311,5,690,819.7,1,3,2025-07-11,2025-07-11,690.0,819.7,Растущие,Персонализированные рекомендации
19287744,213,Silver,213,6,11100,27042.0,1,4,2025-06-01,2025-06-01,11100.0,27042.0,Другие,Стандартный маркетинг
81961443,At Risk,Bronze,112,4,5580,6123.8,1,2,2025-02-07,2025-02-07,5580.0,6123.8,Критические,"Восстановительные кампании, опросы"
47547508,Cannot Lose Them,Silver,214,7,20760,21270.6,2,4,2025-05-06,2025-05-23,10380.0,10635.3,Критические,"Персональные обращения, специальные условия"
64541408,At Risk,Bronze,211,4,2550,-128.5,1,1,2025-06-03,2025-06-03,2550.0,-128.5,Критические,"Восстановительные кампании, опросы"
99235800,113,Bronze,113,5,11960,11730.0,2,4,2025-01-06,2025-04-29,5980.0,5865.0,Другие,Стандартный маркетинг
78206062,At Risk,Bronze,111,3,980,2029.4,1,4,2025-03-26,2025-03-26,980.0,2029.4,Критические,"Восстановительные кампании, опросы"
34456061,Potential Loyalists,Bronze,311,5,4980,3737.2,1,2,2025-07-20,2025-07-20,4980.0,3737.2,Растущие,Персонализированные рекомендации
11615968,At Risk,Bronze,111,3,1460,3524.6,1,4,2025-02-20,2025-02-20,1460.0,3524.6,Критические,"Восстановительные кампании, опросы"
98669896,At Risk,Bronze,111,3,2980,7269.2,1,4,2025-05-04,2025-05-04,2980.0,7269.2,Критические,"Восстановительные кампании, опросы"
87521806,At Risk,Bronze,111,3,1290,3274.9,1,4,2025-01-02,2025-01-02,1290.0,3274.9,Критические,"Восстановительные кампании, опросы"
73366984,New Customers,Silver,512,8,5648,5814.8,1,2,2025-09-25,2025-09-25,5648.0,5814.8,Новые,"Приветственная программа, обучение"
